Branch1,Branch2,Success,MW_Lost
62,122,1,0.00
108,150,1,0.00
8,27,1,0.00
96,105,1,0.00
59,119,1,0.00
27,178,1,0.00
136,159,1,0.00
111,114,1,0.00
76,153,1,0.00
148,181,1,0.00
66,129,1,0.00
92,151,1,0.00
62,156,1,0.00
43,54,1,0.00
32,79,1,0.00
17,95,1,0.00
91,93,1,0.00
35,53,1,0.00
3,182,1,0.00
13,99,1,0.00
19,40,1,0.00
120,131,1,0.00
86,150,1,0.00
103,123,1,0.00
29,105,1,0.00
2,45,1,0.00
117,153,1,0.00
110,122,1,0.00
23,29,1,0.00
48,139,1,0.00
97,112,1,0.00
58,88,1,0.00
94,161,1,0.00
80,115,1,0.00
68,101,1,0.00
63,79,1,0.00
45,150,1,0.00
76,114,1,0.00
41,69,1,0.00
125,180,1,0.00
32,171,1,0.00
23,76,1,0.00
127,141,1,0.00
1,64,1,0.00
47,59,1,0.00
57,132,1,0.00
53,75,1,0.00
25,101,1,0.00
118,171,1,0.00
27,97,1,0.00
47,120,1,0.00
79,180,1,0.00
12,141,1,0.00
142,181,1,0.00
57,175,1,0.00
66,156,1,0.00
155,182,1,0.00
152,179,1,0.00
41,86,1,0.00
15,77,1,0.00
67,114,1,0.00
25,165,1,0.00
99,104,1,0.00
15,146,1,0.00
22,186,1,0.00
71,169,1,0.00
55,78,1,0.00
48,167,1,0.00
51,140,1,0.00
20,94,1,0.00
33,116,1,0.00
38,120,1,0.00
33,106,1,0.00
10,17,1,0.00
73,162,1,0.00
29,120,1,0.00
87,158,1,0.00
132,158,1,0.00
119,122,1,0.00
19,32,1,0.00
18,64,1,0.00
81,91,1,0.00
49,60,1,0.00
23,37,1,0.00
48,103,1,0.00
83,135,1,0.00
68,138,1,0.00
35,136,1,0.00
79,100,1,0.00
122,179,1,0.00
123,129,1,0.00
50,129,1,0.00
26,46,1,0.00
25,40,1,0.00
56,174,1,0.00
18,136,1,0.00
97,137,1,0.00
116,149,1,0.00
3,169,1,0.00
137,159,1,0.00
14,37,1,0.00
168,175,1,0.00
114,122,1,0.00
96,106,1,0.00
120,125,1,0.00
13,40,1,0.00
38,64,1,0.00
26,102,1,0.00
17,173,1,0.00
3,140,1,0.00
99,109,1,0.00
15,163,1,0.00
114,161,1,0.00
57,116,1,0.00
6,76,1,0.00
137,158,1,0.00
84,144,1,0.00
10,150,1,0.00
15,49,1,0.00
33,167,1,0.00
45,81,1,0.00
65,117,1,0.00
79,179,1,0.00
45,181,1,0.00
60,169,1,0.00
16,27,1,0.00
70,76,1,0.00
92,152,1,0.00
4,164,1,0.00
16,74,1,0.00
26,137,1,0.00
40,73,1,0.00
104,141,1,0.00
91,172,1,0.00
59,172,1,0.00
89,165,1,0.00
172,179,1,0.00
4,73,1,0.00
83,162,1,0.00
135,182,1,0.00
63,102,1,0.00
52,148,1,0.00
51,74,1,0.00
119,138,1,0.00
50,68,1,0.00
47,181,1,0.00
33,42,1,0.00
35,90,1,0.00
12,34,1,0.00
1,159,1,0.00
125,167,1,0.00
24,59,1,0.00
127,152,1,0.00
56,163,1,0.00
26,73,1,0.00
73,171,1,0.00
74,175,1,0.00
57,91,1,0.00
17,105,1,0.00
5,153,1,0.00
39,61,1,0.00
122,125,0,BLACK_OUT
60,160,1,0.00
62,182,1,0.00
96,110,1,0.00
120,142,1,0.00
114,151,1,0.00
43,58,1,0.00
29,150,1,0.00
59,185,1,0.00
67,145,1,0.00
30,60,1,0.00
122,146,1,0.00
109,142,1,0.00
80,84,1,0.00
47,85,1,0.00
58,63,1,0.00
43,157,1,0.00
19,73,1,0.00
35,142,1,0.00
42,111,1,0.00
59,73,1,0.00
116,145,1,0.00
98,172,1,0.00
24,145,1,0.00
88,169,1,0.00
18,152,1,0.00
6,87,1,0.00
82,104,1,0.00
37,60,1,0.00
57,169,1,0.00
10,130,1,0.00
33,38,1,0.00
109,146,1,0.00
17,170,1,0.00
76,122,1,0.00
52,154,1,0.00
19,51,1,0.00
44,170,1,0.00
22,80,1,0.00
154,169,1,0.00
69,83,1,0.00
55,126,1,0.00
105,167,1,0.00
142,155,1,0.00
59,156,1,0.00
121,173,1,0.00
21,116,1,0.00
94,135,1,0.00
70,146,1,0.00
71,83,1,0.00
6,144,1,0.00
6,143,1,0.00
137,165,1,0.00
135,161,1,0.00
131,135,1,0.00
45,49,1,0.00
5,20,1,0.00
155,186,1,0.00
160,162,0,BLACK_OUT
136,165,1,0.00
18,139,1,0.00
65,92,1,0.00
103,120,1,0.00
146,174,1,0.00
59,171,1,0.00
87,94,1,0.00
13,119,1,0.00
132,169,1,0.00
14,151,1,0.00
146,173,1,0.00
60,175,1,0.00
28,68,1,0.00
24,135,1,0.00
27,71,1,0.00
104,173,1,0.00
94,175,1,0.00
30,148,1,0.00
11,185,1,0.00
38,99,1,0.00
90,109,1,0.00
4,109,1,0.00
85,99,1,0.00
23,48,1,0.00
3,20,1,0.00
98,103,1,0.00
1,81,1,0.00
5,35,1,0.00
41,144,1,0.00
70,81,0,BLACK_OUT
85,168,1,0.00
71,167,1,0.00
18,130,1,0.00
152,186,1,0.00
52,151,1,0.00
27,89,1,0.00
57,104,1,0.00
72,126,1,0.00
20,71,1,0.00
23,93,1,0.00
116,161,1,0.00
99,152,1,0.00
65,145,1,0.00
28,159,1,0.00
94,102,1,0.00
91,163,1,0.00
27,46,1,0.00
164,171,1,0.00
44,70,1,0.00
17,55,1,0.00
55,92,1,0.00
123,144,1,0.00
31,70,1,0.00
72,127,1,0.00
17,159,1,0.00
66,82,1,0.00
77,108,1,0.00
39,142,1,0.00
69,114,1,0.00
37,112,1,0.00
50,99,1,0.00
131,159,1,0.00
125,129,1,0.00
98,127,1,0.00
112,174,1,0.00
47,89,1,0.00
24,118,1,0.00
95,104,1,0.00
139,152,1,0.00
79,82,1,0.00
18,96,1,0.00
89,141,1,0.00
81,96,1,0.00
33,178,1,0.00
26,57,1,0.00
45,82,1,0.00
94,166,1,0.00
28,181,1,0.00
99,107,1,0.00
31,175,1,0.00
72,129,1,0.00
52,127,1,0.00
42,63,1,0.00
41,161,1,0.00
12,82,1,0.00
5,81,1,0.00
74,165,1,0.00
38,51,1,0.00
30,96,1,0.00
87,105,1,0.00
13,129,1,0.00
105,168,1,0.00
40,87,1,0.00
94,122,1,0.00
32,169,1,0.00
12,51,1,0.00
72,154,1,0.00
94,171,1,0.00
25,35,1,0.00
97,161,1,0.00
25,38,1,0.00
29,91,1,0.00
71,82,1,0.00
38,175,1,0.00
53,66,1,0.00
41,58,1,0.00
29,86,1,0.00
10,156,1,0.00
17,27,1,0.00
24,71,1,0.00
72,135,1,0.00
16,158,1,0.00
10,40,1,0.00
130,141,1,0.00
144,160,1,0.00
61,94,1,0.00
102,114,1,0.00
2,98,1,0.00
120,172,1,0.00
92,122,1,0.00
96,107,1,0.00
61,130,1,0.00
33,185,1,0.00
152,180,1,0.00
150,154,1,0.00
44,87,1,0.00
77,116,1,0.00
19,62,1,0.00
67,126,1,0.00
53,86,1,0.00
55,97,1,0.00
120,137,1,0.00
146,178,1,0.00
143,179,1,0.00
124,130,1,0.00
10,55,1,0.00
22,180,1,0.00
129,164,1,0.00
23,157,1,0.00
120,121,1,0.00
123,142,1,0.00
24,141,1,0.00
61,182,1,0.00
65,119,1,0.00
51,136,1,0.00
6,170,1,0.00
50,140,1,0.00
76,95,1,0.00
21,101,1,0.00
10,45,1,0.00
76,85,1,0.00
21,158,1,0.00
28,92,1,0.00
31,169,1,0.00
40,181,1,0.00
64,154,1,0.00
45,98,1,0.00
8,24,1,0.00
75,77,1,0.00
19,170,1,0.00
118,144,1,0.00
26,112,1,0.00
6,18,1,0.00
1,131,1,0.00
5,147,1,0.00
115,125,1,0.00
57,147,1,0.00
8,130,1,0.00
17,151,1,0.00
35,117,1,0.00
98,186,1,0.00
69,131,1,0.00
82,148,1,0.00
68,73,1,0.00
47,55,1,0.00
95,158,1,0.00
51,89,1,0.00
57,130,1,0.00
13,150,1,0.00
20,122,1,0.00
73,110,1,0.00
48,164,1,0.00
11,20,1,0.00
67,167,1,0.00
66,81,1,0.00
64,171,1,0.00
17,182,1,0.00
16,89,1,0.00
83,97,1,0.00
5,60,1,0.00
97,182,1,0.00
14,58,1,0.00
19,152,1,0.00
42,88,1,0.00
32,142,1,0.00
152,153,1,0.00
28,104,1,0.00
142,166,1,0.00
3,178,1,0.00
132,172,1,0.00
2,85,1,0.00
11,175,1,0.00
86,181,1,0.00
74,79,1,0.00
23,142,1,0.00
77,168,1,0.00
64,136,1,0.00
4,24,1,0.00
36,144,1,0.00
114,123,1,0.00
67,112,1,0.00
158,160,1,0.00
148,149,1,0.00
66,131,1,0.00
48,124,1,0.00
122,127,1,0.00
114,142,1,0.00
56,140,1,0.00
67,109,1,0.00
13,172,1,0.00
63,129,1,0.00
89,155,1,0.00
2,162,1,0.00
149,153,1,0.00
3,141,1,0.00
37,186,1,0.00
6,168,1,0.00
80,138,1,0.00
94,107,1,0.00
19,72,1,0.00
121,165,1,0.00
88,141,1,0.00
63,101,1,0.00
54,95,1,0.00
11,120,1,0.00
60,123,1,0.00
24,165,1,0.00
8,169,1,0.00
158,174,1,0.00
33,163,1,0.00
10,78,1,0.00
13,108,1,0.00
34,83,1,0.00
70,111,1,0.00
110,178,1,0.00
35,87,1,0.00
62,106,1,0.00
14,90,1,0.00
70,110,1,0.00
21,98,1,0.00
10,127,1,0.00
53,185,1,0.00
65,114,1,0.00
52,62,1,0.00
115,119,1,0.00
54,121,1,0.00
42,110,1,0.00
70,178,1,0.00
22,123,1,0.00
3,69,1,0.00
37,165,1,0.00
122,136,1,0.00
41,185,1,0.00
25,42,1,0.00
46,93,1,0.00
35,86,1,0.00
92,121,1,0.00
40,93,1,0.00
12,108,1,0.00
150,168,1,0.00
49,167,1,0.00
10,67,1,0.00
23,121,1,0.00
17,83,1,0.00
143,154,1,0.00
85,146,1,0.00
17,154,1,0.00
5,61,1,0.00
60,182,1,0.00
109,130,1,0.00
66,157,1,0.00
13,63,1,0.00
4,142,1,0.00
72,96,1,0.00
23,27,1,0.00
27,42,1,0.00
1,186,1,0.00
1,24,1,0.00
40,92,1,0.00
48,53,1,0.00
95,169,1,0.00
78,159,1,0.00
79,149,1,0.00
62,66,1,0.00
10,166,1,0.00
112,120,1,0.00
50,62,1,0.00
105,148,1,0.00
50,67,1,0.00
102,132,1,0.00
60,78,1,0.00
65,105,1,0.00
50,66,1,0.00
12,13,1,0.00
140,168,1,0.00
31,165,1,0.00
3,10,0,BLACK_OUT
31,79,1,0.00
30,63,1,0.00
21,26,1,0.00
17,41,1,0.00
89,158,1,0.00
121,128,1,0.00
112,181,1,0.00
8,181,1,0.00
157,185,1,0.00
73,180,1,0.00
88,157,1,0.00
131,175,1,0.00
26,119,1,0.00
32,64,1,0.00
109,164,1,0.00
62,115,1,0.00
35,40,0,BLACK_OUT
107,150,1,0.00
35,139,1,0.00
15,143,1,0.00
65,110,1,0.00
8,132,1,0.00
38,95,1,0.00
129,130,1,0.00
170,181,1,0.00
58,144,1,0.00
140,146,1,0.00
153,157,1,0.00
54,61,1,0.00
17,64,1,0.00
173,178,1,0.00
148,164,1,0.00
55,103,1,0.00
128,137,1,0.00
63,130,1,0.00
82,118,1,0.00
110,114,1,0.00
14,79,1,0.00
54,118,1,0.00
16,171,1,0.00
12,139,1,0.00
115,131,1,0.00
78,106,1,0.00
131,171,1,0.00
98,110,1,0.00
15,164,1,0.00
3,23,1,0.00
14,22,1,0.00
13,78,1,0.00
120,174,1,0.00
24,98,1,0.00
69,103,1,0.00
136,147,1,0.00
75,161,1,0.00
58,137,1,0.00
111,127,1,0.00
26,55,1,0.00
75,125,1,0.00
20,162,1,0.00
95,129,1,0.00
105,178,1,0.00
145,151,1,0.00
51,156,1,0.00
48,140,1,0.00
10,91,1,0.00
76,141,1,0.00
2,8,1,0.00
159,168,1,0.00
96,131,1,0.00
27,63,1,0.00
112,170,1,0.00
3,135,1,0.00
138,141,1,0.00
77,153,1,0.00
13,140,1,0.00
58,71,1,0.00
54,172,1,0.00
53,87,1,0.00
38,166,1,0.00
37,75,1,0.00
49,69,1,0.00
106,120,1,0.00
49,163,1,0.00
72,108,1,0.00
73,118,1,0.00
59,145,1,0.00
12,32,1,0.00
135,168,1,0.00
75,139,1,0.00
56,120,1,0.00
107,186,1,0.00
6,86,1,0.00
95,131,1,0.00
37,74,1,0.00
160,174,1,0.00
73,128,1,0.00
64,180,1,0.00
45,166,1,0.00
27,130,1,0.00
8,124,1,0.00
10,75,1,0.00
137,155,1,0.00
18,108,1,0.00
92,111,1,0.00
23,136,1,0.00
63,160,1,0.00
23,69,1,0.00
61,146,1,0.00
67,94,1,0.00
82,151,1,0.00
4,45,1,0.00
59,166,1,0.00
45,125,1,0.00
140,172,1,0.00
21,22,1,0.00
37,70,1,0.00
8,38,1,0.00
13,109,1,0.00
11,110,1,0.00
124,158,1,0.00
66,167,1,0.00
60,126,1,0.00
65,131,1,0.00
42,156,1,0.00
38,161,1,0.00
8,44,1,0.00
16,34,1,0.00
15,137,1,0.00
90,145,1,0.00
4,21,1,0.00
48,185,1,0.00
65,155,1,0.00
48,55,1,0.00
35,155,1,0.00
130,156,1,0.00
123,145,1,0.00
11,172,1,0.00
173,186,1,0.00
4,149,1,0.00
38,141,1,0.00
80,173,1,0.00
131,165,1,0.00
18,167,1,0.00
38,148,1,0.00
125,162,1,0.00
127,151,1,0.00
40,60,1,0.00
33,59,1,0.00
30,150,1,0.00
94,106,1,0.00
103,186,1,0.00
84,179,1,0.00
11,37,1,0.00
156,180,1,0.00
57,106,1,0.00
109,155,1,0.00
15,35,1,0.00
77,181,1,0.00
81,167,1,0.00
69,158,1,0.00
126,132,1,0.00
66,123,1,0.00
12,24,1,0.00
40,128,1,0.00
70,145,1,0.00
69,136,1,0.00
17,120,1,0.00
21,169,1,0.00
93,144,1,0.00
23,56,1,0.00
16,181,1,0.00
40,151,1,0.00
104,152,1,0.00
44,73,1,0.00
66,87,1,0.00
111,181,1,0.00
97,143,1,0.00
48,49,1,0.00
99,155,1,0.00
48,146,1,0.00
33,54,1,0.00
155,157,1,0.00
57,59,1,0.00
56,137,1,0.00
130,138,1,0.00
82,170,1,0.00
18,32,1,0.00
54,75,1,0.00
26,108,1,0.00
60,93,1,0.00
39,68,1,0.00
127,172,1,0.00
63,172,1,0.00
8,70,1,0.00
123,166,1,0.00
120,155,1,0.00
131,151,1,0.00
70,152,1,0.00
22,92,1,0.00
57,77,1,0.00
30,181,1,0.00
23,169,1,0.00
164,180,1,0.00
42,80,1,0.00
119,175,1,0.00
114,117,0,BLACK_OUT
39,128,1,0.00
120,122,1,0.00
91,132,1,0.00
75,186,1,0.00
11,84,1,0.00
152,167,1,0.00
65,178,1,0.00
10,157,1,0.00
66,171,1,0.00
49,71,1,0.00
21,92,1,0.00
102,116,1,0.00
169,182,1,0.00
77,151,1,0.00
64,166,1,0.00
4,15,1,0.00
139,180,1,0.00
34,90,1,0.00
127,129,1,0.00
34,145,1,0.00
107,132,1,0.00
125,172,1,0.00
162,165,1,0.00
161,179,1,0.00
36,40,1,0.00
85,129,1,0.00
6,64,1,0.00
73,149,1,0.00
98,108,1,0.00
35,165,1,0.00
15,129,1,0.00
44,136,1,0.00
161,172,1,0.00
30,46,1,0.00
74,125,1,0.00
4,69,1,0.00
51,164,1,0.00
117,118,1,0.00
28,95,1,0.00
35,158,1,0.00
21,163,1,0.00
53,151,1,0.00
158,181,1,0.00
103,152,1,0.00
57,158,1,0.00
71,172,1,0.00
37,150,1,0.00
34,100,1,0.00
17,30,1,0.00
4,157,1,0.00
116,164,1,0.00
135,165,1,0.00
38,127,1,0.00
12,152,1,0.00
21,65,1,0.00
161,168,1,0.00
156,167,1,0.00
43,141,1,0.00
86,132,1,0.00
70,104,1,0.00
42,81,1,0.00
136,174,1,0.00
88,101,1,0.00
96,97,1,0.00
14,65,1,0.00
108,125,1,0.00
21,30,1,0.00
26,49,1,0.00
179,180,1,0.00
72,143,1,0.00
34,166,1,0.00
77,90,1,0.00
117,185,1,0.00
139,174,1,0.00
52,130,1,0.00
47,99,1,0.00
93,110,1,0.00
16,95,1,0.00
43,47,1,0.00
139,185,1,0.00
39,74,1,0.00
36,71,1,0.00
39,150,1,0.00
24,162,1,0.00
65,122,1,0.00
139,163,1,0.00
52,131,1,0.00
36,116,1,0.00
163,181,1,0.00
44,66,1,0.00
35,137,1,0.00
54,166,1,0.00
4,121,1,0.00
32,82,1,0.00
4,60,1,0.00
43,73,1,0.00
30,71,1,0.00
10,167,1,0.00
74,104,1,0.00
8,74,1,0.00
3,74,1,0.00
149,157,1,0.00
148,152,1,0.00
67,171,1,0.00
3,164,1,0.00
37,117,1,0.00
74,94,1,0.00
115,185,1,0.00
64,145,1,0.00
85,136,1,0.00
25,166,1,0.00
34,186,1,0.00
1,32,1,0.00
19,163,1,0.00
27,29,0,BLACK_OUT
62,138,1,0.00
160,169,1,0.00
5,185,1,0.00
10,94,1,0.00
6,161,1,0.00
53,94,1,0.00
171,185,1,0.00
66,124,1,0.00
39,120,1,0.00
40,78,1,0.00
156,165,1,0.00
2,14,1,0.00
16,156,1,0.00
105,139,1,0.00
145,152,1,0.00
131,173,1,0.00
45,103,1,0.00
31,114,1,0.00
87,166,1,0.00
76,182,1,0.00
80,110,1,0.00
16,33,1,0.00
84,85,1,0.00
62,140,1,0.00
114,173,1,0.00
36,81,1,0.00
107,173,1,0.00
53,118,1,0.00
18,82,1,0.00
103,140,1,0.00
59,160,1,0.00
18,129,1,0.00
121,170,1,0.00
75,160,1,0.00
26,74,1,0.00
30,163,1,0.00
105,175,1,0.00
4,170,1,0.00
49,110,1,0.00
31,67,1,0.00
89,97,1,0.00
131,143,1,0.00
77,79,1,0.00
76,175,1,0.00
75,115,1,0.00
10,43,1,0.00
54,143,1,0.00
104,126,1,0.00
123,143,1,0.00
38,114,1,0.00
16,45,1,0.00
8,41,1,0.00
56,119,1,0.00
91,155,1,0.00
59,139,1,0.00
41,160,1,0.00
36,90,1,0.00
1,94,1,0.00
28,56,1,0.00
148,156,1,0.00
1,96,1,0.00
15,140,1,0.00
5,94,1,0.00
65,98,1,0.00
40,80,1,0.00
46,163,1,0.00
52,180,1,0.00
125,130,1,0.00
57,174,1,0.00
48,131,1,0.00
51,144,1,0.00
26,173,1,0.00
36,160,1,0.00
101,166,1,0.00
6,180,1,0.00
2,182,1,0.00
80,116,1,0.00
106,123,1,0.00
16,32,1,0.00
27,165,1,0.00
21,100,1,0.00
47,93,1,0.00
20,169,1,0.00
35,163,1,0.00
31,32,1,0.00
32,41,1,0.00
52,152,1,0.00
26,39,1,0.00
75,108,1,0.00
54,144,1,0.00
26,146,1,0.00
19,159,1,0.00
27,138,1,0.00
148,165,1,0.00
41,82,1,0.00
107,147,1,0.00
132,152,1,0.00
47,52,1,0.00
123,130,1,0.00
94,141,1,0.00
2,31,1,0.00
14,47,1,0.00
116,119,1,0.00
88,107,1,0.00
45,169,1,0.00
32,92,1,0.00
88,91,1,0.00
17,97,1,0.00
157,169,1,0.00
48,158,1,0.00
124,125,1,0.00
31,50,1,0.00
23,172,1,0.00
52,157,1,0.00
44,108,1,0.00
43,131,1,0.00
106,144,1,0.00
93,121,1,0.00
126,138,1,0.00
62,92,1,0.00
36,95,1,0.00
22,40,1,0.00
1,175,1,0.00
114,162,1,0.00
14,112,1,0.00
48,122,1,0.00
6,138,1,0.00
128,157,1,0.00
65,175,1,0.00
138,181,1,0.00
22,89,1,0.00
28,51,1,0.00
30,45,1,0.00
1,79,1,0.00
77,110,1,0.00
84,111,1,0.00
163,186,1,0.00
106,178,1,0.00
36,179,1,0.00
86,131,1,0.00
42,59,1,0.00
126,137,1,0.00
52,100,1,0.00
48,172,1,0.00
56,139,1,0.00
82,117,1,0.00
64,95,1,0.00
50,162,1,0.00
16,79,1,0.00
63,159,1,0.00
69,79,1,0.00
141,150,1,0.00
73,94,1,0.00
76,150,1,0.00
160,166,1,0.00
146,164,1,0.00
130,159,1,0.00
141,182,1,0.00
35,122,1,0.00
3,159,1,0.00
105,130,1,0.00
36,78,1,0.00
119,141,1,0.00
102,161,1,0.00
4,22,1,0.00
71,99,1,0.00
41,140,1,0.00
95,166,1,0.00
31,107,1,0.00
61,108,1,0.00
22,101,1,0.00
35,148,1,0.00
18,83,1,0.00
63,164,1,0.00
97,151,1,0.00
109,168,1,0.00
6,165,1,0.00
71,158,1,0.00
99,159,1,0.00
138,167,1,0.00
49,148,1,0.00
40,72,1,0.00
11,80,1,0.00
89,160,1,0.00
26,67,1,0.00
11,28,1,0.00
76,87,1,0.00
48,142,1,0.00
86,163,1,0.00
55,135,1,0.00
5,106,1,0.00
6,179,1,0.00
29,75,1,0.00
59,164,1,0.00
162,171,1,0.00
87,131,1,0.00
83,156,1,0.00
116,171,1,0.00
76,156,1,0.00
142,180,1,0.00
30,173,1,0.00
74,145,1,0.00
45,107,1,0.00
25,117,1,0.00
58,181,1,0.00
35,66,1,0.00
26,86,1,0.00
85,88,1,0.00
46,112,1,0.00
20,157,1,0.00
150,172,1,0.00
44,103,1,0.00
174,186,1,0.00
37,182,1,0.00
70,175,1,0.00
180,182,0,BLACK_OUT
53,102,1,0.00
78,93,1,0.00
99,124,1,0.00
2,118,1,0.00
45,101,1,0.00
30,87,1,0.00
19,20,1,0.00
16,38,1,0.00
42,73,1,0.00
11,135,1,0.00
19,56,1,0.00
66,175,1,0.00
18,27,1,0.00
71,138,1,0.00
24,152,1,0.00
55,102,1,0.00
19,22,1,0.00
109,129,1,0.00
40,154,1,0.00
156,178,1,0.00
88,166,1,0.00
38,159,1,0.00
104,111,1,0.00
36,127,1,0.00
24,126,1,0.00
23,109,1,0.00
11,107,1,0.00
11,41,1,0.00
49,96,1,0.00
83,94,1,0.00
87,170,1,0.00
60,181,1,0.00
29,74,1,0.00
107,178,1,0.00
39,166,1,0.00
17,98,1,0.00
47,160,1,0.00
42,78,1,0.00
1,163,1,0.00
51,108,1,0.00
152,154,1,0.00
49,55,1,0.00
34,141,1,0.00
127,180,1,0.00
158,165,1,0.00
65,136,1,0.00
85,109,1,0.00
3,79,1,0.00
81,165,1,0.00
2,141,1,0.00
45,54,1,0.00
40,145,1,0.00
91,185,1,0.00
81,163,1,0.00
31,99,1,0.00
140,142,1,0.00
29,58,1,0.00
99,138,1,0.00
32,39,1,0.00
46,136,1,0.00
89,126,1,0.00
30,166,1,0.00
90,122,1,0.00
86,118,1,0.00
8,160,1,0.00
31,185,1,0.00
97,104,1,0.00
64,173,1,0.00
22,142,1,0.00
140,147,1,0.00
32,135,1,0.00
153,164,1,0.00
131,163,1,0.00
48,180,1,0.00
121,161,1,0.00
29,142,1,0.00
76,180,1,0.00
21,130,1,0.00
8,136,1,0.00
5,127,1,0.00
141,185,1,0.00
65,104,1,0.00
90,132,1,0.00
104,153,1,0.00
52,129,1,0.00
41,155,1,0.00
104,159,1,0.00
4,111,1,0.00
15,54,1,0.00
11,45,1,0.00
69,160,1,0.00
36,172,1,0.00
104,110,1,0.00
30,162,1,0.00
87,102,1,0.00
83,96,1,0.00
38,79,1,0.00
13,132,1,0.00
34,132,1,0.00
4,32,1,0.00
16,83,1,0.00
4,93,1,0.00
19,31,1,0.00
28,116,1,0.00
46,101,1,0.00
124,162,1,0.00
3,143,1,0.00
26,128,1,0.00
112,153,1,0.00
55,157,1,0.00
106,109,1,0.00
5,46,1,0.00
17,65,1,0.00
6,88,1,0.00
13,104,1,0.00
42,61,1,0.00
49,67,1,0.00
91,97,1,0.00
94,115,1,0.00
57,97,1,0.00
181,185,1,0.00
107,166,1,0.00
118,127,1,0.00
91,116,1,0.00
114,127,1,0.00
148,178,1,0.00
55,146,1,0.00
91,128,1,0.00
139,181,1,0.00
28,174,1,0.00
42,186,1,0.00
75,178,1,0.00
35,182,1,0.00
37,69,1,0.00
14,172,1,0.00
58,107,1,0.00
93,161,1,0.00
87,142,1,0.00
104,115,1,0.00
36,136,1,0.00
130,151,1,0.00
22,106,1,0.00
88,140,1,0.00
82,89,1,0.00
16,115,1,0.00
73,148,1,0.00
65,116,1,0.00
11,58,1,0.00
67,161,1,0.00
109,144,1,0.00
96,126,1,0.00
20,167,1,0.00
152,157,1,0.00
20,170,1,0.00
15,82,1,0.00
28,72,1,0.00
15,173,1,0.00
39,148,1,0.00
37,123,1,0.00
74,155,1,0.00
55,151,1,0.00
22,156,1,0.00
21,154,1,0.00
6,66,1,0.00
46,110,1,0.00
28,98,1,0.00
58,121,1,0.00
12,125,1,0.00
15,102,1,0.00
45,95,1,0.00
136,153,1,0.00
104,156,1,0.00
18,40,1,0.00
51,70,1,0.00
25,102,1,0.00
17,152,1,0.00
14,122,1,0.00
53,129,1,0.00
15,68,1,0.00
83,152,1,0.00
70,173,1,0.00
59,144,1,0.00
74,129,1,0.00
121,169,1,0.00
64,103,1,0.00
43,44,1,0.00
41,73,1,0.00
16,145,1,0.00
128,130,1,0.00
22,78,1,0.00
117,124,1,0.00
27,180,1,0.00
103,107,1,0.00
129,139,1,0.00
43,144,1,0.00
21,66,1,0.00
87,130,1,0.00
32,55,1,0.00
28,43,1,0.00
41,166,1,0.00
98,164,1,0.00
92,172,1,0.00
41,94,1,0.00
78,178,1,0.00
71,127,1,0.00
69,89,1,0.00
171,172,1,0.00
24,84,1,0.00
27,69,1,0.00
56,107,1,0.00
74,111,1,0.00
83,164,1,0.00
64,108,1,0.00
107,122,1,0.00
103,160,1,0.00
90,107,1,0.00
51,179,1,0.00
59,118,1,0.00
45,52,1,0.00
51,80,1,0.00
105,172,1,0.00
21,79,1,0.00
119,157,1,0.00
62,91,1,0.00
94,164,1,0.00
125,160,1,0.00
66,154,1,0.00
83,185,1,0.00
17,52,1,0.00
102,136,1,0.00
27,79,1,0.00
78,152,1,0.00
47,70,1,0.00
12,14,1,0.00
56,171,1,0.00
5,166,1,0.00
118,185,0,BLACK_OUT
60,74,1,0.00
41,90,1,0.00
34,167,1,0.00
31,123,1,0.00
11,140,1,0.00
4,38,1,0.00
24,112,1,0.00
77,141,1,0.00
87,97,1,0.00
99,106,1,0.00
61,168,1,0.00
66,144,1,0.00
2,67,1,0.00
101,147,1,0.00
4,59,1,0.00
43,117,1,0.00
39,59,1,0.00
30,102,1,0.00
126,136,1,0.00
68,104,1,0.00
88,99,1,0.00
136,169,1,0.00
17,144,1,0.00
112,131,1,0.00
45,116,1,0.00
74,171,1,0.00
127,158,1,0.00
57,89,1,0.00
48,150,1,0.00
35,152,1,0.00
55,143,1,0.00
22,51,1,0.00
130,165,1,0.00
69,117,1,0.00
142,168,1,0.00
43,88,1,0.00
66,86,1,0.00
2,175,1,0.00
25,175,1,0.00
72,130,1,0.00
142,186,1,0.00
26,34,1,0.00
115,149,1,0.00
36,163,1,0.00
78,169,1,0.00
30,41,1,0.00
5,179,1,0.00
33,141,1,0.00
104,117,1,0.00
24,61,1,0.00
33,143,1,0.00
59,129,1,0.00
156,181,1,0.00
29,170,1,0.00
38,185,1,0.00
85,180,1,0.00
38,57,1,0.00
19,65,1,0.00
19,77,1,0.00
49,162,1,0.00
92,93,1,0.00
21,125,1,0.00
23,30,1,0.00
51,159,1,0.00
90,163,1,0.00
2,27,1,0.00
3,173,1,0.00
86,135,1,0.00
121,149,1,0.00
30,156,1,0.00
146,156,1,0.00
94,157,1,0.00
81,175,1,0.00
130,164,1,0.00
162,185,1,0.00
14,62,1,0.00
104,112,1,0.00
104,116,1,0.00
74,114,1,0.00
85,105,1,0.00
21,182,1,0.00
17,48,1,0.00
96,118,1,0.00
28,101,1,0.00
62,83,1,0.00
115,136,1,0.00
36,68,1,0.00
126,160,1,0.00
108,160,1,0.00
21,45,1,0.00
38,71,1,0.00
89,138,1,0.00
